task_id	name	status	exit	realtime	peak_vmem
2433	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 80)	COMPLETED	0	6m 13s	1.1 GB
1980	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 55)	COMPLETED	0	5m 29s	973 MB
2250	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 70)	COMPLETED	0	5m 24s	968.3 MB
2252	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 70)	COMPLETED	0	5m 21s	1.1 GB
2253	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 70)	COMPLETED	0	5m 24s	1.1 GB
1347	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 24)	COMPLETED	0	3m 13s	2.5 GB
1528	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 31)	COMPLETED	0	3m	807.3 MB
1534	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 33)	COMPLETED	0	3m 3s	809.3 MB
1564	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 34)	COMPLETED	0	2m 59s	813.3 MB
2086	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 61)	COMPLETED	0	2m 47s	998.8 MB
1183	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 21)	COMPLETED	0	2m 24s	1.8 GB
1654	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 39)	COMPLETED	0	1m 40s	1.3 GB
1821	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 47)	COMPLETED	0	5m 49s	1 GB
2495	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 84)	COMPLETED	0	3.7s	747.6 MB
2456	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 81)	COMPLETED	0	7m 21s	1.1 GB
2457	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 81)	COMPLETED	0	7m 21s	1.1 GB
2436	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 82)	COMPLETED	0	6m 56s	1 GB
1184	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 21)	COMPLETED	0	3m 8s	2.3 GB
2386	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 77)	COMPLETED	0	2m 58s	965.4 MB
2392	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 77)	COMPLETED	0	3m 6s	966.7 MB
2416	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 79)	COMPLETED	0	3m	966.8 MB
1192	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 22)	COMPLETED	0	2m	1.7 GB
1186	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 21)	COMPLETED	0	2m 3s	1.7 GB
1282	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 23)	COMPLETED	0	1m 59s	1.7 GB
2287	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 72)	COMPLETED	0	5m 14s	1.1 GB
2452	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 82)	COMPLETED	0	3m 36s	984 MB
1284	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 23)	COMPLETED	0	2m 19s	1.7 GB
1285	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 23)	COMPLETED	0	2m 17s	1.8 GB
1627	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 37)	COMPLETED	0	2m 12s	1.2 GB
1288	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 23)	COMPLETED	0	1m 58s	1.7 GB
1632	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 38)	COMPLETED	0	2m 41s	1.4 GB
1182	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 21)	COMPLETED	0	2m 20s	1.8 GB
1312	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 24)	COMPLETED	0	2m 3s	1.7 GB
