task_id	name	status	exit	realtime	peak_vmem
2787	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 53)	COMPLETED	0	8m 36s	1.1 GB
1567	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 32)	COMPLETED	0	21m 15s	824.7 MB
1531	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 31)	COMPLETED	0	22m 39s	824.9 MB
2502	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 6)	COMPLETED	0	9m 14s	982.4 MB
2503	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 6)	COMPLETED	0	9m 14s	985.1 MB
2646	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 51)	COMPLETED	0	9m 12s	980.9 MB
2649	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 51)	COMPLETED	0	9m 9s	1.1 GB
3517	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 37)	COMPLETED	0	6m 6s	1.2 GB
3075	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_11; grid row: 61)	COMPLETED	0	8m 31s	1.1 GB
3085	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 61)	COMPLETED	0	7m 48s	1.1 GB
3516	run_method (method: dCRT_semi_supervised_LASSO_naive_8; grid row: 37)	COMPLETED	0	6m 29s	1.2 GB
3520	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_12; grid row: 37)	COMPLETED	0	6m 12s	1.2 GB
1535	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 31)	COMPLETED	0	22m 56s	953.3 MB
1537	run_method (method: dCRT_semi_supervised_LASSO_LASSO_9; grid row: 31)	COMPLETED	0	22m 52s	858.2 MB
1555	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 32)	COMPLETED	0	22m 25s	826 MB
2445	run_method (method: dCRT_semi_supervised_LASSO_LASSO_5; grid row: 73)	COMPLETED	0	9m 21s	1.1 GB
2447	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_7; grid row: 73)	COMPLETED	0	9m 21s	1.1 GB
2454	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 7)	COMPLETED	0	9m 18s	1.1 GB
2455	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 7)	COMPLETED	0	9m 18s	1.1 GB
2647	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 51)	COMPLETED	0	9m 11s	980.8 MB
